Chomutov,-14,2000-08-11
Litoměřice,-14,2017-12-07
Jičín,32,2021-06-20
Jablonec nad Nisou,8,2010-08-31
Ostrov,-1,2006-05-02
Vsetín,-8,2012-04-27
Litvínov,19,2022-01-17
Havířov,-7,2017-02-06
Přerov,8,2019-05-10
Kolín,12,2006-11-02
Olomouc,9,2004-07-25
Pardubice,4,2019-02-09
Trutnov,30,2018-01-03
Zlín,19,2006-12-26
Beroun,13,2010-09-02
Praha,26,2020-10-16
Jeseník,3,2003-06-25
Blansko,23,2008-07-22
Beroun,33,2008-08-26
Mladá Boleslav,19,2007-03-27
Jindřichův Hradec,-10,2016-03-05
Teplice,9,2018-02-05
Žďár nad Sázavou,-3,2019-07-25
Mladá Boleslav,-1,2005-09-09
Praha,-14,2010-05-10
Plzeň,-10,2020-12-04
Brandýs nad Labem-Stará Boleslav,2,2022-03-26
Trutnov,5,2010-09-28
Český Těšín,1,2008-08-25
Praha,-12,2022-01-24
Vsetín,7,2011-08-11
Beroun,3,2009-10-29
Plzeň,-2,2005-01-07
Rakovník,8,2022-12-23
Jihlava,-6,2022-09-18
Ostrov,10,2002-11-10
Tábor,-6,2008-07-11
Jindřichův Hradec,33,2007-08-29
Přerov,25,2001-02-20
Blansko,-2,2009-04-17
Jindřichův Hradec,13,2020-01-03
Liberec,16,2010-04-14
Ústí nad Labem,26,2012-01-13
Uherské Hradiště,9,2013-01-18
Jablonec nad Nisou,28,2003-06-07
Zlín,12,2022-06-17
Klatovy,23,2012-04-16
Karviná,-12,2013-08-07
Hradec Králové,19,2022-07-31
Jablonec nad Nisou,21,2022-04-20
Uherský Brod,8,2009-04-09
Uherské Hradiště,16,2005-09-17
České Budějovice,22,2016-07-02
Brno,-4,2006-09-27
Kroměříž,-13,2004-07-31
Litvínov,-8,2012-08-28
Jirkov,20,2012-11-02
Česká Lípa,6,2022-04-04
Liberec,6,2013-12-26
Třebíč,-2,2005-05-11
Cheb,19,2021-07-21
Litvínov,12,2015-06-21
Valašské Meziříčí,1,2013-11-07
Kladno,26,2019-10-22
Klatovy,-3,2023-02-05
Brno,-14,2018-11-05
Jičín,23,2008-06-09
Šumperk,8,2008-08-16
Praha,12,2016-10-29
Ústí nad Labem,26,2010-10-14
Plzeň,29,2019-06-14
Teplice,10,2022-03-03
Prostějov,18,2000-10-02
Praha,4,2022-10-06
Kolín,-6,2016-07-29
Plzeň,25,2004-09-19
Karviná,21,2012-05-31
Litvínov,-4,2008-08-02
Jihlava,17,2000-05-16
Louny,-1,2021-07-11
Žatec,27,2020-04-11
Český Těšín,26,2020-06-09
Šumperk,28,2018-11-04
Jablonec nad Nisou,30,2003-02-14
Třebíč,20,2021-06-23
Kolín,18,2000-12-22
Trutnov,34,2006-03-27
Karviná,3,2008-09-19
Valašské Meziříčí,0,2015-03-02
Liberec,4,2022-09-03
Rumburk,17,2008-11-30
Liberec,16,2005-03-31
Ostrov,-3,2010-04-14
Šumperk,-3,2000-04-15
Valašské Meziříčí,-12,2020-10-20
Teplice,-9,2007-04-30
Litoměřice,18,2006-07-02
České Budějovice,10,2014-10-21
Hradec Králové,12,2015-04-24
Kladno,16,2021-12-23
Český Těšín,20,2015-12-02
Teplice,6,2022-11-03
Ústí nad Labem,-5,2007-09-19
Ústí nad Labem,-1,2017-01-14
Tábor,23,2021-02-12
Nový Jičín,9,2007-07-03
Prostějov,4,2001-03-16
Trutnov,6,2013-05-05
Rumburk,1,2007-05-23
Litoměřice,33,2001-09-03
Benešov,-15,2002-02-27
Ostrava,26,2021-01-14
Karviná,-14,2015-03-06
Tábor,31,2018-08-03
Olomouc,-2,2016-02-15
Kolín,9,2010-03-21
Teplice,-15,2010-10-19
České Budějovice,27,2002-01-18
Břeclav,2,2012-04-20
Žatec,0,2018-09-10
Olomouc,11,2012-03-02
Ústí nad Labem,16,2001-09-09
České Budějovice,-5,2022-03-02
Chomutov,24,2016-10-27
Benešov,21,2005-06-26
Česká Lípa,-1,2002-06-28
Cheb,5,2022-03-05
České Budějovice,29,2016-01-04
Beroun,6,2012-08-31
Sušice,22,2015-02-24
Chomutov,-8,2008-04-30
Cheb,3,2007-11-02
Žatec,15,2011-09-29
Ústí nad Labem,-4,2018-02-25
České Budějovice,32,2019-09-15
Uherské Hradiště,-3,2011-12-04
Uherský Brod,26,2000-02-16
Břeclav,-7,2008-04-11
Břeclav,2,2018-08-14
Klatovy,18,2017-07-07
Nový Jičín,-11,2008-07-13
Beroun,-3,2020-08-20
Plzeň,-12,2005-07-12
Praha,23,2015-05-31
Frýdek-Místek,29,2019-11-08
Nový Jičín,-6,2012-05-03
Litvínov,-8,2016-11-14
Praha,14,2017-03-29
Kroměříž,24,2004-09-20
Louny,9,2017-02-07
Ostrava,5,2008-07-02
Nový Jičín,7,2002-01-01
Liberec,-12,2001-11-13
Brandýs nad Labem-Stará Boleslav,23,2020-12-03
Rumburk,32,2013-09-16
Teplice,11,2012-06-08
Ostrov,-8,2010-07-08
Teplice,-15,2017-06-03
Břeclav,-15,2013-10-30
Zlín,-14,2012-06-18
Blansko,-10,2020-09-06
Chomutov,21,2010-09-08
Hradec Králové,-5,2006-07-11
Tábor,15,2020-04-12
Břeclav,1,2016-08-22
Děčín,16,2010-04-29
Přerov,28,2021-10-19
Pelhřimov,21,2021-01-29
Kopřivnice,1,2001-01-28
Liberec,9,2001-11-14
Žatec,10,2010-11-09
Uherský Brod,-3,2014-12-23
Olomouc,8,2019-08-20
Beroun,24,2004-03-01
Brandýs nad Labem-Stará Boleslav,-13,2009-03-09
Brandýs nad Labem-Stará Boleslav,15,2011-06-16
Kroměříž,11,2014-08-04
Olomouc,5,2012-12-26
Havířov,23,2020-12-02
Zlín,17,2003-10-14
Kroměříž,22,2022-01-21
Litvínov,6,2004-01-01
Litoměřice,2,2004-02-03
Plzeň,8,2009-10-20
Český Těšín,31,2012-08-07
Brandýs nad Labem-Stará Boleslav,25,2016-07-11
Hradec Králové,5,2021-05-11
Brandýs nad Labem-Stará Boleslav,-12,2021-10-06
Uherské Hradiště,13,2011-07-25
Valašské Meziříčí,5,2004-08-25
Jablonec nad Nisou,-11,2006-10-19
Beroun,15,2011-10-24
Beroun,1,2011-07-31
Litvínov,-9,2003-09-22
Jičín,16,2009-05-28
Havířov,-4,2014-02-04
Pardubice,18,2001-08-19
České Budějovice,2,2012-01-04
Ústí nad Labem,17,2008-08-31
Kladno,20,2022-11-21
Liberec,1,2011-07-03
Jičín,15,2013-01-08
Teplice,-4,2009-03-18
Třebíč,33,2019-12-10
České Budějovice,-11,2008-04-02
Ostrov,11,2014-01-24
Havířov,3,2003-02-13
Rakovník,-11,2001-04-21
Jeseník,7,2000-08-18
Karviná,-3,2021-11-19
Jeseník,0,2000-03-20
Šumperk,34,2017-02-18
Žďár nad Sázavou,-9,2018-12-08
Frýdek-Místek,12,2016-01-12
Ústí nad Labem,1,2013-07-08
Kolín,22,2002-05-31
Ostrov,21,2006-08-31
Kroměříž,16,2000-08-14
Ústí nad Labem,3,2012-09-15
Nový Jičín,2,2005-04-15
Náchod,-13,2022-04-10
Teplice,11,2002-10-10
Ostrava,17,2002-08-06
Liberec,5,2020-04-09
Žďár nad Sázavou,14,2016-01-26
Kolín,14,2022-09-25
Rakovník,31,2018-12-28
Český Těšín,15,2004-12-30
Rakovník,-12,2012-06-29
Klatovy,23,2013-01-09
Tábor,-12,2003-05-07
Kolín,12,2019-11-12
Žďár nad Sázavou,9,2021-11-20
Liberec,33,2022-04-25
Uherský Brod,18,2001-04-15
Teplice,19,2022-12-30
Jindřichův Hradec,1,2013-03-03
Praha,21,2011-09-21
Přerov,-1,2020-02-14
Jablonec nad Nisou,31,2004-11-06
Třebíč,-9,2018-12-08
Vsetín,8,2008-10-18
Žatec,30,2011-10-06
Benešov,13,2010-02-28
Jihlava,-8,2005-07-30
Plzeň,-5,2006-12-09
Ústí nad Labem,17,2000-09-04
Třebíč,21,2018-08-10
Zlín,26,2019-11-11
Brno,-6,2019-12-20
Tábor,-11,2018-03-09
Třebíč,3,2005-01-03
Ostrov,34,2022-01-09
Pardubice,24,2010-03-28
Rakovník,-15,2001-09-27
Litvínov,-12,2016-05-23
Prostějov,-3,2021-10-08
Český Těšín,24,2011-03-14
Česká Lípa,31,2009-11-08
Louny,23,2005-12-18
Liberec,7,2011-09-02
České Budějovice,1,2005-01-11
Zlín,-10,2000-01-17
Blansko,10,2012-05-20
Mladá Boleslav,24,2002-01-21
Ostrov,15,2018-08-04
Děčín,-3,2004-02-21
Český Těšín,27,2009-07-10
Cheb,16,2009-11-18
Jablonec nad Nisou,6,2019-02-24
Nový Jičín,32,2007-02-28
Prostějov,25,2019-07-14
Česká Lípa,19,2006-05-02
Žďár nad Sázavou,9,2005-05-21
Havířov,30,2017-07-25
Pardubice,-3,2001-08-20
Ostrov,32,2002-09-18
Kopřivnice,-8,2007-04-26
České Budějovice,-1,2004-08-09
Praha,-7,2013-08-10
Litvínov,-14,2004-04-16
Rakovník,1,2016-03-14
Tábor,13,2008-09-18
Česká Lípa,22,2000-06-09
Česká Lípa,2,2010-03-13
Brandýs nad Labem-Stará Boleslav,-10,2021-04-26
Jihlava,25,2000-10-18
Ostrov,-10,2012-12-18
Mladá Boleslav,18,2003-06-25
Brno,-12,2011-06-05
Pardubice,-13,2005-09-04
Tábor,-11,2020-01-04
Děčín,5,2021-09-12
Trutnov,13,2009-06-16
Mladá Boleslav,30,2005-12-16
Liberec,28,2000-03-15
Havířov,15,2016-10-26
Prostějov,-6,2013-10-31
Beroun,-4,2004-11-29
Jihlava,3,2021-09-06
Plzeň,24,2005-09-30
Rumburk,15,2018-04-07
Ostrov,-12,2007-05-19
Litvínov,22,2002-08-31
Jičín,6,2021-01-31
Olomouc,13,2019-04-18
Liberec,-13,2015-05-30
Třebíč,26,2005-12-13
Rakovník,-2,2019-05-24
Olomouc,27,2006-09-26
Brno,12,2008-01-08
Uherský Brod,-10,2001-06-16
Tábor,-10,2021-11-22
Žďár nad Sázavou,28,2014-05-06
Jablonec nad Nisou,13,2009-05-26
Ostrov,-10,2021-06-01
Praha,10,2008-12-21
Uherské Hradiště,28,2007-05-08
Kolín,33,2012-03-03
Ústí nad Labem,10,2021-06-17
Beroun,-12,2007-09-03
Praha,-7,2005-08-12
Havířov,-7,2013-12-24
Pardubice,26,2013-05-17
Pardubice,12,2006-09-26
Liberec,16,2014-02-15
Teplice,-7,2004-05-07
Teplice,14,2000-08-06
Rakovník,19,2001-06-06
Vsetín,9,2003-05-12
Náchod,30,2009-07-24
Teplice,34,2000-09-15
České Budějovice,13,2001-07-17
Kopřivnice,13,2012-10-06
Olomouc,3,2015-02-22
Žatec,-2,2002-04-16
Brandýs nad Labem-Stará Boleslav,8,2008-05-29
Valašské Meziříčí,32,2011-06-23
Kopřivnice,-8,2015-12-25
Jablonec nad Nisou,-5,2016-09-06
Brno,-15,2021-06-21
Blansko,-11,2019-01-07
Benešov,1,2017-07-11
Nový Jičín,22,2008-10-08
Havířov,30,2006-12-13
Brandýs nad Labem-Stará Boleslav,14,2007-11-09
Sušice,-15,2014-02-20
Brno,18,2016-04-23
Třebíč,-14,2014-09-13
Praha,15,2016-01-13
Kladno,-3,2004-04-15
Přerov,-8,2004-03-10
Vsetín,-6,2008-08-05
Klatovy,3,2010-02-02
Plzeň,-11,2006-07-06
Rumburk,17,2009-02-07
Břeclav,-11,2006-05-07
Cheb,6,2015-07-12
Jindřichův Hradec,20,2011-07-25
Trutnov,25,2006-08-22
Ústí nad Labem,17,2017-10-09
Brandýs nad Labem-Stará Boleslav,23,2022-12-26
Uherský Brod,12,2007-06-16
Nový Jičín,26,2001-07-25
Žďár nad Sázavou,-13,2008-11-03
Trutnov,31,2016-01-04
Plzeň,33,2021-03-23
Zlín,26,2015-11-29
Praha,12,2005-07-05
Beroun,1,2003-01-27
Kopřivnice,0,2005-07-18
Jablonec nad Nisou,-3,2002-08-24
Beroun,33,2005-01-13
Jihlava,-12,2004-07-17
Beroun,26,2019-01-10
Český Těšín,33,2013-07-23
Kolín,-6,2000-05-26
Rakovník,-6,2016-06-13
Kolín,-5,2020-04-16
Náchod,18,2018-09-04
Uherský Brod,1,2003-05-04
Šumperk,21,2012-01-09
Třebíč,24,2014-09-28
Blansko,-15,2005-02-17
Vsetín,-4,2007-03-11
Jičín,28,2014-12-15
Břeclav,7,2003-12-24
Hradec Králové,25,2016-05-29
Litvínov,25,2000-11-17
Ústí nad Labem,6,2002-02-15
Klatovy,2,2003-06-21
Pardubice,28,2018-01-13
Teplice,-14,2021-05-31
Sušice,29,2014-10-04
Klatovy,27,2009-04-15
Děčín,3,2002-09-07
Chomutov,5,2001-04-13
Beroun,13,2017-07-27
Kroměříž,17,2006-12-07
Přerov,14,2008-01-27
Jindřichův Hradec,12,2013-10-31
Ústí nad Labem,-7,2013-08-08
Benešov,33,2002-12-01
Chomutov,-11,2005-11-16
Teplice,-5,2022-08-18
Klatovy,-9,2003-07-06
Náchod,-12,2019-03-18
Teplice,23,2020-07-08
Šumperk,-12,2014-01-25
Kroměříž,-11,2017-07-30
Přerov,32,2005-11-30
Uherský Brod,-8,2000-04-22
Karviná,26,2008-11-04
Jindřichův Hradec,10,2006-09-23
Uherské Hradiště,-14,2020-06-10
Třebíč,-10,2004-04-30
Klatovy,-8,2014-08-05
Pelhřimov,-8,2017-10-01
Břeclav,19,2008-03-07
Jihlava,-8,2019-06-09
Trutnov,21,2015-08-01
Olomouc,11,2005-06-11
Ostrov,22,2002-02-27
Kladno,26,2009-10-30
Šumperk,27,2016-05-23
Žatec,19,2016-02-28
Jihlava,-4,2004-07-05
Jičín,9,2002-05-15
Kolín,-15,2017-06-05
Pelhřimov,5,2014-01-21
Liberec,8,2016-01-25
Litvínov,-10,2009-11-09
Pelhřimov,34,2016-03-29
Pelhřimov,16,2004-09-28
Ostrava,32,2020-08-17
Šumperk,0,2008-09-27
Ostrov,22,2018-11-09
Rakovník,-14,2022-05-23
Jirkov,9,2022-06-03
Kolín,10,2005-11-15
Rumburk,-14,2014-06-06
Jindřichův Hradec,19,2018-04-17
Klatovy,-5,2005-06-19
Tábor,18,2010-10-07
Cheb,-4,2013-05-12
Klatovy,32,2019-02-14
Jičín,29,2007-12-27
Pardubice,16,2013-10-10
Rumburk,11,2016-06-15
Přerov,14,2019-11-03
Jihlava,15,2002-04-07
Kolín,0,2021-06-24
Kladno,-4,2022-03-13
Uherský Brod,-2,2006-06-28
Cheb,22,2022-07-14
Jičín,-2,2011-02-05
České Budějovice,12,2006-08-01
Valašské Meziříčí,-1,2019-01-15
Praha,1,2018-08-13
Brandýs nad Labem-Stará Boleslav,16,2009-05-08
Rumburk,11,2003-04-01
Praha,-9,2010-03-16
Jablonec nad Nisou,17,2012-12-30
Ostrov,17,2003-03-16
Kolín,32,2013-10-03
Karviná,27,2000-01-26
Uherský Brod,1,2010-12-09
Karviná,-12,2007-10-17
Olomouc,27,2018-07-11
Havířov,-8,2008-03-22
Louny,-8,2018-01-05
České Budějovice,19,2005-06-07
Břeclav,9,2012-07-11
Vsetín,8,2015-02-01
Brno,-13,2007-07-19
Třebíč,-1,2018-12-27
Mladá Boleslav,19,2018-07-24
Praha,34,2004-07-25
Tábor,21,2008-12-16
Beroun,27,2020-10-16
Brandýs nad Labem-Stará Boleslav,5,2017-09-26
Benešov,19,2021-08-07
Žatec,13,2022-10-19
Trutnov,20,2000-03-17
Trutnov,22,2014-01-15
Brandýs nad Labem-Stará Boleslav,5,2008-12-14
Žďár nad Sázavou,11,2013-11-16
Břeclav,-12,2010-06-15
Rumburk,17,2013-01-03
České Budějovice,20,2013-11-17
Tábor,13,2003-05-09
Zlín,27,2007-12-04
Žatec,30,2003-09-23
Olomouc,-5,2002-03-21
Žďár nad Sázavou,-14,2008-07-02
Trutnov,5,2009-05-16
Náchod,-14,2001-11-11
Jičín,19,2006-02-11
Český Těšín,-3,2013-08-07
Ostrava,20,2004-04-15
Tábor,9,2003-04-27
Praha,21,2001-03-28
Šumperk,-3,2007-02-22
Uherský Brod,23,2016-06-26
Žatec,-11,2006-01-14
Beroun,32,2010-04-17
Litvínov,13,2006-11-25
Blansko,1,2008-03-02
Olomouc,7,2009-01-11
Jindřichův Hradec,25,2001-09-17
Jeseník,-2,2020-08-11
Jirkov,22,2010-10-19
Rumburk,7,2000-04-14
Nový Jičín,10,2008-01-15
Uherský Brod,29,2021-06-20
Jindřichův Hradec,28,2009-05-19
Blansko,2,2013-09-16
Náchod,7,2012-11-07
Tábor,16,2005-08-26
Hradec Králové,2,2014-10-20
Nový Jičín,-3,2003-03-05
Klatovy,-9,2021-11-20
Louny,-10,2007-02-09
Uherské Hradiště,-11,2002-12-28
Brno,-11,2012-02-13
Frýdek-Místek,11,2004-02-25
Jičín,0,2014-02-19
Beroun,20,2014-06-29
Uherský Brod,-3,2016-10-05
Valašské Meziříčí,-14,2009-04-21
Kolín,-6,2007-09-09
Trutnov,29,2005-06-09
Pardubice,-4,2016-04-14
Česká Lípa,28,2017-05-11
Louny,-3,2002-04-17
Klatovy,24,2022-03-19
Pelhřimov,32,2014-05-14
Liberec,5,2016-05-28
Sušice,12,2009-04-08
Pardubice,20,2006-08-13
Hradec Králové,-4,2010-07-24
Kopřivnice,11,2018-11-28
Sušice,28,2003-07-17
Rakovník,18,2003-06-15
Pelhřimov,5,2008-02-27
Liberec,-13,2010-11-15
Šumperk,22,2015-11-15
Jablonec nad Nisou,25,2004-06-18
Liberec,27,2013-08-01
Louny,-7,2014-04-24
Olomouc,34,2010-10-14
Děčín,5,2010-02-04
Rakovník,1,2013-07-18
Kroměříž,32,2001-05-21
Kroměříž,25,2021-08-22
Česká Lípa,26,2021-11-11
Litoměřice,5,2011-02-11
Brandýs nad Labem-Stará Boleslav,-9,2017-01-31
Mladá Boleslav,13,2021-05-19
Chomutov,32,2013-08-16
Česká Lípa,30,2022-07-13
Klatovy,21,2005-04-14
Kroměříž,-8,2000-07-09
Sušice,22,2020-10-23
Uherský Brod,29,2009-12-20
Cheb,10,2000-11-12
Ostrava,-13,2021-05-13
Jičín,9,2000-12-26
Nový Jičín,21,2004-06-18
Hradec Králové,23,2021-02-05
Louny,-10,2002-06-29
Brandýs nad Labem-Stará Boleslav,25,2022-12-29
Zlín,20,2014-11-20
Rumburk,15,2017-09-26
Kroměříž,8,2020-05-20
Pelhřimov,16,2014-03-03
Hradec Králové,-8,2002-11-07
Litvínov,18,2002-10-26
Praha,-13,2009-12-24
Uherské Hradiště,15,2020-12-04
Pelhřimov,28,2018-07-29
Jeseník,6,2004-10-03
Blansko,22,2000-10-30
Klatovy,17,2017-05-03
Beroun,-3,2021-06-26
Uherský Brod,-1,2004-12-02
Valašské Meziříčí,31,2015-12-15
Liberec,30,2009-04-15
Vsetín,24,2007-04-10
Uherské Hradiště,29,2005-01-13
Blansko,25,2022-08-24
Litoměřice,33,2022-05-20
Šumperk,-12,2008-09-20
Žďár nad Sázavou,11,2012-05-11
Uherské Hradiště,-14,2011-09-19
České Budějovice,4,2020-04-15
Cheb,8,2018-06-04
Břeclav,26,2017-04-05
Blansko,3,2017-09-27
Chomutov,18,2006-09-07
Náchod,-15,2014-12-03
Rumburk,13,2001-12-11
Uherský Brod,-1,2003-08-10
Jindřichův Hradec,5,2018-09-20
Děčín,16,2011-06-17
Jihlava,-12,2004-02-27
Šumperk,22,2011-12-22
Zlín,12,2012-09-14
Kroměříž,31,2003-06-16
Litvínov,-12,2019-11-22
Jablonec nad Nisou,12,2010-03-30
Přerov,28,2022-03-24
Teplice,24,2004-03-01
Litoměřice,31,2001-09-07
Ostrava,21,2003-04-19
Náchod,12,2020-12-08
Olomouc,10,2007-12-09
Děčín,0,2017-09-28
Šumperk,-12,2004-02-09
Jindřichův Hradec,-3,2019-11-12
Žatec,5,2017-11-25
Jindřichův Hradec,11,2013-11-29
Sušice,-13,2019-12-24
Uherský Brod,15,2013-09-22
Žatec,6,2012-11-25
Jirkov,-8,2002-02-24
Liberec,-2,2023-01-17
Plzeň,13,2015-10-21
Děčín,10,2018-02-05
Třebíč,12,2009-03-29
Zlín,17,2013-05-04
Havířov,-6,2014-04-20
Litoměřice,14,2014-06-27
Chomutov,14,2004-05-29
Rakovník,9,2012-07-30
Český Těšín,-9,2006-02-22
Blansko,1,2000-05-05
Kladno,7,2020-05-15
Liberec,11,2005-09-06
Uherské Hradiště,15,2005-05-24
Rakovník,25,2021-09-27
Jičín,31,2010-05-27
Beroun,34,2013-01-09
Ústí nad Labem,9,2000-06-25
Frýdek-Místek,23,2001-01-08
Jindřichův Hradec,16,2000-05-03
Česká Lípa,3,2000-05-02
Děčín,16,2021-07-29
Kolín,-2,2010-01-22
Kladno,1,2007-01-12
Tábor,26,2014-05-22
Jeseník,13,2007-02-07
Kopřivnice,23,2004-03-18
Pelhřimov,-1,2009-05-28
Břeclav,18,2006-12-10
Frýdek-Místek,22,2005-02-24
Benešov,-13,2018-04-30
Kopřivnice,-13,2000-04-19
Jičín,34,2000-06-25
Děčín,-14,2017-03-26
Děčín,29,2011-08-30
Cheb,16,2021-04-13
Mladá Boleslav,31,2001-06-30
Trutnov,28,2008-01-20
Valašské Meziříčí,-2,2018-08-27
Jeseník,31,2007-05-03
Vsetín,-13,2013-09-14
Kopřivnice,-13,2018-02-06
Rakovník,25,2004-07-01
Žatec,6,2012-01-04
Trutnov,-6,2021-09-18
Litvínov,32,2004-02-05
Frýdek-Místek,15,2017-10-14
Děčín,5,2019-01-19
Kroměříž,27,2007-12-14
Blansko,-1,2003-07-11
Kroměříž,29,2022-10-06
Ústí nad Labem,23,2015-04-21
Vsetín,6,2017-02-13
Jihlava,15,2008-08-06
Pelhřimov,-4,2019-02-20
Jeseník,-14,2011-12-10
Jihlava,-10,2012-07-11
České Budějovice,-7,2019-12-22
Blansko,5,2002-09-20
Cheb,21,2003-07-23
Brno,4,2010-12-29
Náchod,-3,2021-07-29
Děčín,19,2007-12-14
Rumburk,30,2017-01-24
Jičín,-9,2016-01-27
Blansko,18,2018-10-29
Nový Jičín,12,2013-07-31
Děčín,-3,2006-06-04
Ostrov,-4,2019-05-22
Šumperk,-15,2004-10-18
Kladno,-10,2016-05-02
Ústí nad Labem,-11,2018-03-10
Valašské Meziříčí,-3,2017-11-17
Třebíč,23,2002-02-04
Teplice,-10,2011-09-26
Jablonec nad Nisou,-8,2017-01-22
Brandýs nad Labem-Stará Boleslav,31,2006-07-26
Jindřichův Hradec,13,2005-03-30
Benešov,11,2016-01-23
Břeclav,28,2011-11-22
Liberec,27,2010-09-24
Ostrava,14,2005-10-12
Pardubice,18,2011-04-13
Ostrov,21,2018-04-03
Louny,18,2014-03-12
Liberec,-3,2021-10-01
Jeseník,-13,2019-02-25
Karviná,16,2012-06-09
Nový Jičín,-3,2016-02-03
Hradec Králové,-6,2002-06-02
Plzeň,17,2007-03-18
Nový Jičín,-2,2020-02-26
Přerov,-10,2017-09-11
Havířov,21,2010-01-28
Tábor,23,2012-02-22
České Budějovice,22,2009-08-19
Liberec,-8,2002-02-24
Uherský Brod,28,2018-07-21
Kopřivnice,3,2010-11-06
Chomutov,34,2005-10-01
Vsetín,33,2020-08-09
Třebíč,7,2014-06-24
Olomouc,28,2002-01-19
Frýdek-Místek,4,2006-10-22
Třebíč,22,2009-09-30
Mladá Boleslav,13,2019-01-25
Benešov,-5,2017-10-29
Brno,14,2017-04-04
Cheb,6,2013-05-28
Kolín,33,2012-06-10
Beroun,19,2020-01-27
Olomouc,31,2017-02-23
Hradec Králové,23,2007-07-30
Prostějov,1,2007-02-15
Liberec,-8,2005-03-07
Litvínov,-6,2014-02-04
Uherský Brod,10,2007-05-20
Rumburk,13,2002-12-08
Žatec,-6,2006-12-17
Šumperk,20,2018-10-18
Třebíč,9,2015-11-18
Frýdek-Místek,19,2019-02-15
Nový Jičín,12,2008-08-23
Žatec,-6,2007-08-24
Blansko,18,2022-04-10
Nový Jičín,18,2016-01-11
Valašské Meziříčí,-2,2019-03-07
Karviná,19,2020-12-06
Uherský Brod,-11,2014-05-31
Šumperk,17,2011-12-14
Jihlava,30,2009-01-09
Česká Lípa,-12,2020-07-10
Uherské Hradiště,11,2007-03-26
Přerov,0,2011-12-03
Litoměřice,-4,2006-12-08
Uherský Brod,24,2014-09-15
Třebíč,29,2013-02-04
Klatovy,28,2009-05-19
Tábor,34,2018-04-22
Tábor,10,2006-08-22
Jindřichův Hradec,-1,2015-12-05
Chomutov,13,2020-10-20
České Budějovice,-4,2004-06-09
Uherské Hradiště,32,2007-10-15
Ostrov,20,2015-08-27
Brandýs nad Labem-Stará Boleslav,11,2012-12-13
Jičín,13,2005-03-23
Trutnov,4,2008-06-10
Ostrava,-2,2006-04-19
Hradec Králové,5,2018-11-15
Třebíč,8,2002-04-05
Trutnov,18,2003-06-01
Benešov,-12,2013-05-25
Ostrava,-11,2003-08-25
Mladá Boleslav,-14,2006-09-10
Cheb,0,2012-02-08
Ostrava,21,2014-11-27
Náchod,-15,2015-12-26
Hradec Králové,-2,2004-05-01
Náchod,13,2006-01-03
Mladá Boleslav,30,2010-09-08
Nový Jičín,27,2020-08-24
Trutnov,18,2016-07-27
Chomutov,27,2021-08-21
Jablonec nad Nisou,-3,2010-04-21
Benešov,5,2009-09-04
Pardubice,22,2013-12-18
Ústí nad Labem,22,2013-02-24
Vsetín,-1,2019-05-23
Náchod,12,2015-10-07
Beroun,-10,2018-07-02
Chomutov,-15,2004-07-07
Havířov,-7,2002-11-07
Náchod,1,2000-10-18
Šumperk,-9,2004-12-07
Jirkov,34,2010-10-30
Jeseník,-3,2003-05-11
Zlín,-15,2005-02-28
Beroun,34,2006-07-03
Ostrov,24,2004-02-16
Benešov,4,2012-01-11
Frýdek-Místek,13,2007-11-07
Jablonec nad Nisou,29,2007-01-28
Jirkov,-5,2017-12-28
Mladá Boleslav,-8,2002-08-19
Liberec,7,2009-11-01
Litvínov,-7,2001-03-18
Frýdek-Místek,13,2016-07-11
Šumperk,27,2020-11-11
Valašské Meziříčí,21,2022-06-22
Karviná,2,2009-09-08
Děčín,-2,2007-02-15
Žďár nad Sázavou,8,2000-02-22
Litoměřice,31,2019-06-23
Hradec Králové,-3,2007-09-02
Rakovník,-10,2019-01-26
Žatec,-13,2020-12-22
Frýdek-Místek,-5,2019-11-04
Kopřivnice,0,2018-07-16
Brandýs nad Labem-Stará Boleslav,6,2011-01-18
Prostějov,5,2022-03-06
Český Těšín,29,2018-04-30
Ostrov,6,2001-06-27
Praha,4,2016-09-10
Rakovník,13,2014-10-07
Český Těšín,-15,2018-08-14
Třebíč,24,2020-10-19
Tábor,3,2004-10-02
Teplice,6,2011-10-23
Jičín,-5,2022-02-17
Beroun,20,2010-09-28
Karviná,0,2010-06-03
Rumburk,-5,2020-08-16
Tábor,20,2016-03-12
Jindřichův Hradec,26,2011-05-07
Žatec,-13,2013-12-22
Ostrov,26,2022-08-21
Ostrava,-3,2003-10-25
Sušice,8,2012-02-21
Plzeň,-3,2007-12-17
Valašské Meziříčí,30,2008-05-04
Zlín,16,2000-05-05
Plzeň,23,2016-01-28
Louny,2,2002-03-17
Šumperk,1,2022-11-08
Mladá Boleslav,-10,2001-07-09
Pardubice,21,2016-04-12
Praha,28,2011-05-22
Benešov,8,2021-06-28
Beroun,28,2009-12-03
Havířov,-11,2014-07-14
Ostrava,20,2011-06-26
Pardubice,20,2012-03-15
Žďár nad Sázavou,4,2022-07-08
Uherský Brod,30,2004-01-28
Hradec Králové,-13,2007-06-28
Ostrava,22,2003-08-31
Litoměřice,23,2004-03-07
Olomouc,-13,2000-03-23
Litvínov,25,2011-08-14
Pardubice,22,2021-09-24
Přerov,19,2010-08-07
Uherský Brod,15,2012-02-10
Děčín,21,2007-11-04
Litoměřice,1,2001-03-23
